hhID,date,nObs,meanPower,sdPowerW,minPowerW,maxPowerW,circuitLabels,nCircuits
rf_01,2014-01-06,12,134.535833333333,184.01778695937,0,474.17,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-03-07,2838,402.53592670895,664.734204992411,0,5755.47,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-03-08,8640,334.638730324074,631.951373471214,0,4599.4,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-03-09,8640,412.258648148148,854.319681820944,0,9564.74,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-03-10,8640,523.67084837963,910.143939019935,0,10527.1,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-03-11,8640,471.846173611111,905.766634508256,0,9198.7,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-03-12,8640,386.883711805556,732.99935210004,0,7756.93,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-03-13,8640,352.592899305556,742.19509357809,0,8472.63,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-03-14,8640,388.626719907407,784.8161970843,0,6834.87,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-03-15,8640,323.469804398148,645.409217860724,0,6195.71,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-03-16,8634,624.720994903869,1045.64381902972,0,7496.93,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-03-17,8640,299.800034722222,660.583906126213,0,6465.34,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-03-18,8640,255.017702546296,542.187370413618,0,4631.12,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-03-19,8640,341.043938657407,675.990566455604,0,4754.41,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-03-20,8640,213.362239583333,542.824062424192,0,8247.71,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-03-21,8640,324.476690972222,797.506765789103,0,7935.59,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-03-22,8640,241.431609953704,521.070920095793,0,5675.03,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-03-23,8640,273.907452546296,592.694856950259,0,5485.7,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-03-24,8640,414.392987268519,848.882783519331,0,7999.07,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-03-25,8640,379.299646990741,796.346709431638,0,7495.45,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-03-26,8640,503.327991898148,1023.89864391331,0,8490.37,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-03-27,8640,488.070112268519,987.681234095258,0,9153.79,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-03-28,8640,526.059960648148,986.962736419787,0,7537.9,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-03-29,8640,493.855820601852,864.081592849406,0,7392.84,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-03-30,8640,580.298523148148,1004.26108693321,0,8647.75,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-03-31,8640,371.580032407407,814.293709151636,0,7838.42,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-04-01,8628,363.006863699583,753.429411641699,0,6273.83,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-04-02,8640,382.033570601852,843.755065561352,0,7618.34,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-04-03,8640,371.115291666667,800.183012187511,0,8618.29,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-04-04,8640,302.636508101852,656.328269290377,0,6862.59,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-04-05,8640,493.168747685185,898.665593637017,0,7989.65,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-04-06,8518,560.001130547077,1003.34375597481,0,9504.4,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-04-07,8640,506.389104166667,977.712542947794,0,9062.53,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-04-08,8604,667.088018363552,1228.51750528964,0,9769.94,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-04-09,8640,610.360744212963,1206.5679340673,0,10816.5,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-04-10,8640,612.216876157407,1129.13873145275,0,8998.9,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-04-11,8640,501.436116898148,979.165920623033,0,8036.23,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-04-12,8640,675.316989583333,1282.88638736158,0,10054.4,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-04-13,8640,758.516072916667,1270.58692687198,0,9634.78,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-04-14,8634,537.528317118369,989.545032547162,0,7652.01,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-04-15,8640,481.943451388889,1008.55753651132,0,8404.57,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-04-16,8640,528.680924768519,1096.21957876022,0,9407.17,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-04-17,8640,610.634390046296,1231.03354991557,0,9992.78,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-04-18,8640,814.438475694445,1339.58067406408,0,9134.65,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-04-19,8640,542.0794375,924.341275624304,0,7755.39,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-04-20,8640,557.116903935185,981.487648897732,0,8834.41,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-04-21,8640,619.338087962963,1066.86365747374,0,7658.78,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-04-22,8640,611.927408564815,1095.90510635554,0,7317.27,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-04-23,8640,745.722768518519,1323.18306121096,0,11035.3,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-04-24,8640,780.058832175926,1247.86187933643,0,9512.77,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-04-25,8640,674.916259259259,1204.23829464879,0,9771.85,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-04-26,8640,787.18712962963,1312.72252225566,0,9757.21,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-04-27,8640,710.839334490741,1188.41663556657,0,8953.87,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-04-28,8640,801.859270833333,1341.81787287326,0,10623.2,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-04-29,8640,871.992940972222,1424.21482891227,0,9800.35,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-04-30,8640,771.019069444444,1397.15063951105,0,10403,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-01,8640,773.604046296296,1411.232607385,0,11463.8,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-02,8640,817.119694444445,1376.76231366214,0,10231,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-03,8640,795.402265046296,1246.34526809175,0,8466.54,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-04,8640,587.239417824074,1021.37530957344,0,8585.89,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-05,8628,669.735410292072,1214.87560678246,0,10166,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-06,8640,559.497053240741,1035.80851051372,0,7960.08,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-07,8640,655.437775462963,1215.1554647872,0,10890.9,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-08,8640,743.601447916667,1361.79003523462,0,9395.38,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-09,8640,822.522128472222,1339.72082179639,0,9609.77,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-10,8640,775.501998842593,1238.64691848538,0,7466.74,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-11,8634,760.739140606903,1253.51019111248,0,9717.39,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-12,8640,964.650207175926,1562.43571882095,0,11685.6,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-13,8640,863.405805555556,1560.15728718312,0,10554.9,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-14,8634,804.89240213111,1402.3659088728,0,9561.34,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-15,8640,768.622359953704,1408.3026623591,0,9673.97,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-16,8640,759.624927083333,1364.36950107358,0,9740.21,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-17,8640,746.819097222222,1220.83161983281,0,8892.57,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-18,8640,853.832273148148,1320.35753993912,0,8816.3,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-19,8640,842.758123842593,1384.83053411114,0,10832.4,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-20,8640,729.418258101852,1289.22829931778,0,10167.9,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-21,8640,677.797899305556,1230.29301625237,0,8244.82,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-22,8640,748.440627314815,1375.31684118317,0,11480.1,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-23,8640,721.050432870371,1378.39013896069,0,10906.4,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-24,8640,750.695305555556,1352.85225120954,0,10181.8,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-25,8640,909.436800925926,1451.39688967827,0,10473.7,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-26,8640,1005.79084490741,1619.27800075274,0,9923.67,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-27,8640,976.839451388889,1586.48882547626,0,10961.1,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-28,8640,764.114650462963,1442.36583335995,0,9692.77,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-29,8634,618.85681723419,1247.25581616662,0,8977.9,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-30,8640,708.811393518518,1347.93635046032,0,9251.54,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-05-31,8640,871.506298611111,1455.95753701605,0,10320.9,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-06-01,8640,810.375534722222,1367.35457150489,0,11480.7,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-06-02,8634,825.732582812138,1466.24945048205,0,12456,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-06-03,8640,606.059980324074,1190.54721565548,0,10226.3,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-06-04,8634,833.038765346305,1530.41939787692,0,12227.9,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-06-05,8640,772.77843287037,1452.36973807211,0,12014.4,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-06-06,8640,745.122914351852,1409.55318436179,0,9697.28,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-06-07,8640,904.756891203704,1452.15748266405,0,9159.9,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-06-08,8640,743.862532407407,1241.7287126945,0,8617.98,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-06-09,8640,790.804548611111,1508.80589573429,0,11982.5,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-06-10,8640,683.725518518519,1375.59746445069,0,9461.06,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-06-11,8634,725.427058142228,1439.12252874988,0,11380.1,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-06-12,8640,586.825821759259,1179.54443984431,0,9007.48,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-06-13,8640,688.111097222222,1473.39854099502,0,10271.4,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-06-14,8640,880.240537037037,1460.81562268971,0,8999,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-06-15,8640,811.133290509259,1509.07263924164,0,9999.95,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-06-16,8628,704.350455493741,1307.04412669649,0,8903.67,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-06-17,8640,590.625221064815,1211.80767940928,0,10174.4,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-06-18,8640,832.249589120371,1458.54146655259,0,9196.52,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-06-19,8640,608.546479166667,1295.62825603557,0,10042.8,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-06-20,8634,637.821957377809,1356.49037349053,0,12143.3,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-06-21,8640,639.86812962963,1123.96017393043,0,8581.81,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-06-22,8640,872.871752314815,1430.29968555361,0,8833.8,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-06-23,8628,718.271204218822,1364.10227406555,0,9112.94,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-06-24,8640,765.386800925926,1476.01524219545,0,10291.1,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-06-25,8640,627.449384259259,1253.35676092165,0,9863.15,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-06-26,8640,838.133482638889,1395.29785422894,0,10380.8,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-06-27,8640,874.596326388889,1595.00935880983,0,11050.5,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-06-28,8640,862.4623125,1484.83935887668,0,10881.9,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-06-29,8640,730.136628472222,1371.78841130386,0,9180.09,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-06-30,8640,562.253810185185,1068.53409775288,0,8153.18,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-01,8634,690.089845957841,1378.99913903617,0,9424.77,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-02,8640,695.053003472222,1346.26334599682,0,9977.99,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-03,8640,690.343290509259,1376.01464312186,0,11619.5,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-04,8628,768.30619726472,1378.55249311411,0,9440.03,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-05,8640,805.122200231482,1454.9423086971,0,9428.54,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-06,8640,943.515803240741,1651.44729297952,0,13090.7,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-07,8640,797.322048611111,1471.46479546694,0,10285.4,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-08,8640,1009.04455555556,1836.16898334341,0,12090.8,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-09,8640,892.716774305556,1599.65720196547,0,10900.4,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-10,8640,815.224328703704,1445.82704308146,0,10859.8,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-11,8640,739.327697916667,1343.02053654492,0,8374.32,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-12,8640,683.473644675926,1236.55386827983,0,9379.04,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-13,8634,780.85341209173,1268.7140873492,0,8310.37,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-14,8640,776.291957175926,1485.89752913682,0,9732.39,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-15,8640,903.724667824074,1528.36219063708,0,10291,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-16,8634,715.047433402826,1454.41972411421,0,10941.7,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-17,8640,758.631804398148,1522.70536665902,0,10696,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-18,8640,819.697164351852,1539.69580166054,0,10955,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-19,8640,1042.52291898148,1628.02864954721,0,10538.5,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-20,8640,779.959613425926,1274.47431287682,0,9022.56,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-21,8640,919.294387731482,1709.44797682783,0,12955.9,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-22,8640,979.220420138889,1719.67352890195,0,11784.7,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-23,8640,908.267916666667,1623.68524330346,0,10827.9,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-24,8640,568.627960648148,1090.10737126373,0,9983.65,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-25,8634,677.24071345842,1400.25262205281,0,10796.2,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-26,8640,799.659149305556,1308.17448476884,0,9535.52,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-27,8640,921.148425925926,1481.87442994984,0,10081.9,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-28,8640,689.838827546296,1319.1327317235,0,11423.2,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-29,8640,699.073528935185,1354.50161903186,0,9756.76,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-30,8640,680.189516203704,1208.55708086539,0,10122.2,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-07-31,8640,622.218680555556,1100.84612400469,0,12278.5,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-08-01,8640,419.712476851852,880.152097192147,0,7436.72,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-08-02,8640,517.00140625,1050.70892162765,0,10276.8,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-08-03,8622,639.776078636047,1194.14232897639,0,10184.4,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-08-04,8634,652.802717164698,1184.14408353746,0,10795.1,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-08-05,8640,666.748922453704,1216.31617542464,0,9391.99,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-08-06,8640,647.091267361111,1121.49709715721,0,10638.1,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-08-07,8634,713.409526291406,1192.10668084295,0,8327.02,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-08-08,8616,945.642778551532,1570.95093863116,0,10114.2,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-08-09,8640,1012.94796527778,1481.29486772976,0,11153,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-08-10,8640,734.593783564815,1235.37647229149,0,8849.9,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-08-11,8640,740.523938657407,1229.29861969996,0,9270.19,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-08-12,8640,664.254953703704,1229.68100940056,0,9831.26,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-08-13,8640,905.515538194445,1553.86512446007,0,11716.5,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-08-14,8640,896.738885416667,1435.6808186407,0,9365.09,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-08-15,8640,662.659954861111,1212.69161889302,0,11113.7,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
rf_01,2014-08-16,8640,626.938965277778,1111.65217528491,0,9475.88,"Kitchen power$1632, Heating$1633, Mains$1634, Lights$1635, Hot water$1636, Range$1637",6
