hhID,fullPath,nObs,minDateTime,maxDateTime,TZ_orig,dateFormat,mDateTime,fSize,nCircuits,circuitLabels
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/16May2018-17May2018at1.csv,2880,2018-05-15T12:00:00Z,2018-05-17T11:59:00Z,date UTC,ymd - definite,2018-05-17T16:03:05Z,155094,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/16Nov2017-17Nov2017at1.csv,2880,2017-11-15T11:00:00Z,2017-11-17T10:59:00Z,date UTC,ymd - definite,2017-11-17T15:03:06Z,153128,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/17Apr2018-18Apr2018at1.csv,2880,2018-04-16T12:00:00Z,2018-04-18T11:59:00Z,date UTC,ymd - definite,2018-04-18T16:03:05Z,153361,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/17Dec2017-18Dec2017at1.csv,2880,2017-12-16T11:00:00Z,2017-12-18T10:59:00Z,date UTC,ymd - definite,2017-12-18T15:03:05Z,154683,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/17Feb2018-18Feb2018at1.csv,2880,2018-02-16T11:00:00Z,2018-02-18T10:59:00Z,date UTC,ymd - definite,2018-02-18T15:03:04Z,155770,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/17Jan2018-18Jan2018at1.csv,2880,2018-01-16T11:00:00Z,2018-01-18T10:59:00Z,date UTC,ymd - definite,2018-01-18T15:03:06Z,154090,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/17Jul2018-18Jul2018at1.csv,2880,2018-07-16T12:00:00Z,2018-07-18T11:59:00Z,date UTC,ymd - definite,2018-07-18T16:03:05Z,155519,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/17Jun2018-18Jun2018at1.csv,2880,2018-06-16T12:00:00Z,2018-06-18T11:59:00Z,date UTC,ymd - definite,2018-06-18T16:03:06Z,155940,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/17Mar2018-18Mar2018at1.csv,2880,2018-03-16T11:00:00Z,2018-03-18T10:59:00Z,date UTC,ymd - definite,2018-03-18T15:03:05Z,155791,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/17Nov2017-18Nov2017at1.csv,2880,2017-11-16T11:00:00Z,2017-11-18T10:59:00Z,date UTC,ymd - definite,2017-11-18T15:03:05Z,153438,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/18Apr2018-19Apr2018at1.csv,2880,2018-04-17T12:00:00Z,2018-04-19T11:59:00Z,date UTC,ymd - definite,2018-04-19T16:03:05Z,152629,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/18Dec2017-19Dec2017at1.csv,2880,2017-12-17T11:00:00Z,2017-12-19T10:59:00Z,date UTC,ymd - definite,2017-12-19T15:03:05Z,153590,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/18Feb2018-19Feb2018at1.csv,2880,2018-02-17T11:00:00Z,2018-02-19T10:59:00Z,date UTC,ymd - definite,2018-02-19T15:03:05Z,156863,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/18Jan2018-19Jan2018at1.csv,2880,2018-01-17T11:00:00Z,2018-01-19T10:59:00Z,date UTC,ymd - definite,2018-01-19T15:03:05Z,154338,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/18Jul2018-19Jul2018at1.csv,2880,2018-07-17T12:00:00Z,2018-07-19T11:59:00Z,date UTC,ymd - definite,2018-07-19T16:03:10Z,154975,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/18Jun2018-19Jun2018at1.csv,2880,2018-06-17T12:00:00Z,2018-06-19T11:59:00Z,date UTC,ymd - definite,2018-06-19T16:03:05Z,154567,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/18Mar2018-19Mar2018at1.csv,2880,2018-03-17T11:00:00Z,2018-03-19T10:59:00Z,date UTC,ymd - definite,2018-03-19T15:03:04Z,155328,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/18Nov2017-19Nov2017at1.csv,2880,2017-11-17T11:00:00Z,2017-11-19T10:59:00Z,date UTC,ymd - definite,2017-11-19T15:03:04Z,154316,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/19Apr2018-20Apr2018at1.csv,2880,2018-04-18T12:00:00Z,2018-04-20T11:59:00Z,date UTC,ymd - definite,2018-04-20T16:03:04Z,152158,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/19Dec2017-20Dec2017at1.csv,2880,2017-12-18T11:00:00Z,2017-12-20T10:59:00Z,date UTC,ymd - definite,2017-12-20T15:03:04Z,153525,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/19Feb2018-20Feb2018at1.csv,2880,2018-02-18T11:00:00Z,2018-02-20T10:59:00Z,date UTC,ymd - definite,2018-02-20T15:03:06Z,146015,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/19Jan2018-20Jan2018at1.csv,2880,2018-01-18T11:00:00Z,2018-01-20T10:59:00Z,date UTC,ymd - definite,2018-01-20T15:03:05Z,154923,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/19Jul2018-20Jul2018at1.csv,2880,2018-07-18T12:00:00Z,2018-07-20T11:59:00Z,date UTC,ymd - definite,2018-07-20T16:03:05Z,154528,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/19Jun2018-20Jun2018at1.csv,2880,2018-06-18T12:00:00Z,2018-06-20T11:59:00Z,date UTC,ymd - definite,2018-06-20T16:03:06Z,154155,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/19Mar2018-20Mar2018at1.csv,2880,2018-03-18T11:00:00Z,2018-03-20T10:59:00Z,date UTC,ymd - definite,2018-03-20T15:03:05Z,154041,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/19May2018-20May2018at1.csv,2880,2018-05-18T12:00:00Z,2018-05-20T11:59:00Z,date UTC,ymd - definite,2018-05-20T16:03:05Z,158782,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/19Nov2017-20Nov2017at1.csv,2880,2017-11-18T11:00:00Z,2017-11-20T10:59:00Z,date UTC,ymd - definite,2017-11-20T15:03:04Z,154067,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/1Apr2018-2Apr2018at1.csv,2880,2018-03-31T11:00:00Z,2018-04-02T11:59:00Z,date UTC,ymd - definite,2018-04-02T16:03:05Z,148831,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/1Dec2017-2Dec2017at1.csv,2880,2017-11-30T11:00:00Z,2017-12-02T10:59:00Z,date UTC,ymd - definite,2017-12-02T15:03:04Z,155138,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/1Feb2018-2Feb2018at1.csv,2880,2018-01-31T11:00:00Z,2018-02-02T10:59:00Z,date UTC,ymd - definite,2018-02-02T15:03:06Z,155282,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/1Jan2018-2Jan2018at1.csv,2880,2017-12-31T11:00:00Z,2018-01-02T10:59:00Z,date UTC,ymd - definite,2018-01-02T15:03:04Z,156619,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/1Jul2018-2Jul2018at1.csv,2880,2018-06-30T12:00:00Z,2018-07-02T11:59:00Z,date UTC,ymd - definite,2018-07-02T16:03:05Z,154625,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/1Jun2018-2Jun2018at1.csv,2880,2018-05-31T12:00:00Z,2018-06-02T11:59:00Z,date UTC,ymd - definite,2018-06-02T16:03:05Z,155033,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/1Mar2018-2Mar2018at1.csv,2880,2018-02-28T11:00:00Z,2018-03-02T10:59:00Z,date UTC,ymd - definite,2018-03-02T15:03:04Z,156474,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/1May2018-2May2018at1.csv,2880,2018-04-30T12:00:00Z,2018-05-02T11:59:00Z,date UTC,ymd - definite,2018-05-02T16:03:04Z,154444,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/20Apr2018-21Apr2018at1.csv,2880,2018-04-19T12:00:00Z,2018-04-21T11:59:00Z,date UTC,ymd - definite,2018-04-21T16:03:05Z,152998,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/20Dec2017-21Dec2017at1.csv,2880,2017-12-19T11:00:00Z,2017-12-21T10:59:00Z,date UTC,ymd - definite,2017-12-21T15:03:05Z,153758,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/20Feb2018-21Feb2018at1.csv,2880,2018-02-19T11:00:00Z,2018-02-21T10:59:00Z,date UTC,ymd - definite,2018-02-21T15:03:06Z,144797,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/20Jan2018-21Jan2018at1.csv,2880,2018-01-19T11:00:00Z,2018-01-21T10:59:00Z,date UTC,ymd - definite,2018-01-21T15:03:04Z,155442,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/20Jul2018-21Jul2018at1.csv,2880,2018-07-19T12:00:00Z,2018-07-21T11:59:00Z,date UTC,ymd - definite,2018-07-21T16:03:05Z,154874,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/20Jun2018-21Jun2018at1.csv,2880,2018-06-19T12:00:00Z,2018-06-21T11:59:00Z,date UTC,ymd - definite,2018-06-21T16:03:06Z,153652,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/20Mar2018-21Mar2018at1.csv,2880,2018-03-19T11:00:00Z,2018-03-21T10:59:00Z,date UTC,ymd - definite,2018-03-21T15:03:04Z,153879,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/20May2018-21May2018at1.csv,2880,2018-05-19T12:00:00Z,2018-05-21T11:59:00Z,date UTC,ymd - definite,2018-05-21T16:03:04Z,157446,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/20Nov2017-21Nov2017at1.csv,2880,2017-11-19T11:00:00Z,2017-11-21T10:59:00Z,date UTC,ymd - definite,2017-11-21T15:03:05Z,153764,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/21Apr2018-22Apr2018at1.csv,2880,2018-04-20T12:00:00Z,2018-04-22T11:59:00Z,date UTC,ymd - definite,2018-04-22T16:03:05Z,153360,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/21Dec2017-22Dec2017at1.csv,2880,2017-12-20T11:00:00Z,2017-12-22T10:59:00Z,date UTC,ymd - definite,2017-12-22T15:03:04Z,153985,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/21Feb2018-22Feb2018at1.csv,2880,2018-02-20T11:00:00Z,2018-02-22T10:59:00Z,date UTC,ymd - definite,2018-02-22T15:03:04Z,154124,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/21Jan2018-22Jan2018at1.csv,2880,2018-01-20T11:00:00Z,2018-01-22T10:59:00Z,date UTC,ymd - definite,2018-01-22T15:03:05Z,155137,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/21Jul2018-22Jul2018at1.csv,2880,2018-07-20T12:00:00Z,2018-07-22T11:59:00Z,date UTC,ymd - definite,2018-07-22T16:03:06Z,155774,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/21Jun2018-22Jun2018at1.csv,2880,2018-06-20T12:00:00Z,2018-06-22T11:59:00Z,date UTC,ymd - definite,2018-06-22T16:03:04Z,153466,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/21Mar2018-22Mar2018at1.csv,2880,2018-03-20T11:00:00Z,2018-03-22T10:59:00Z,date UTC,ymd - definite,2018-03-22T15:03:06Z,151364,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/21May2018-22May2018at1.csv,2880,2018-05-20T12:00:00Z,2018-05-22T11:59:00Z,date UTC,ymd - definite,2018-05-22T16:03:06Z,155630,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/21Nov2017-22Nov2017at1.csv,2880,2017-11-20T11:00:00Z,2017-11-22T10:59:00Z,date UTC,ymd - definite,2017-11-22T15:03:05Z,154276,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/22Apr2018-23Apr2018at1.csv,2880,2018-04-21T12:00:00Z,2018-04-23T11:59:00Z,date UTC,ymd - definite,2018-04-23T16:03:05Z,152059,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/22Dec2017-23Dec2017at1.csv,2880,2017-12-21T11:00:00Z,2017-12-23T10:59:00Z,date UTC,ymd - definite,2017-12-23T15:03:04Z,155751,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/22Feb2018-23Feb2018at1.csv,2880,2018-02-21T11:00:00Z,2018-02-23T10:59:00Z,date UTC,ymd - definite,2018-02-23T15:03:05Z,152986,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/22Jan2018-23Jan2018at1.csv,2880,2018-01-21T11:00:00Z,2018-01-23T10:59:00Z,date UTC,ymd - definite,2018-01-23T15:03:06Z,155609,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/22Jul2018-23Jul2018at1.csv,2880,2018-07-21T12:00:00Z,2018-07-23T11:59:00Z,date UTC,ymd - definite,2018-07-23T16:03:06Z,155734,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/22Jun2018-23Jun2018at1.csv,2880,2018-06-21T12:00:00Z,2018-06-23T11:59:00Z,date UTC,ymd - definite,2018-06-23T16:03:04Z,154365,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/22Mar2018-23Mar2018at1.csv,2880,2018-03-21T11:00:00Z,2018-03-23T10:59:00Z,date UTC,ymd - definite,2018-03-23T15:03:05Z,150773,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/22May2018-23May2018at1.csv,2880,2018-05-21T12:00:00Z,2018-05-23T11:59:00Z,date UTC,ymd - definite,2018-05-23T16:03:05Z,153764,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/22Nov2017-23Nov2017at1.csv,2880,2017-11-21T11:00:00Z,2017-11-23T10:59:00Z,date UTC,ymd - definite,2017-11-23T15:03:04Z,153941,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/23Apr2018-24Apr2018at1.csv,2880,2018-04-22T12:00:00Z,2018-04-24T11:59:00Z,date UTC,ymd - definite,2018-04-24T16:03:05Z,151874,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
rf_07,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_07/23Dec2017-24Dec2017at1.csv,2880,2017-12-22T11:00:00Z,2017-12-24T10:59:00Z,date UTC,ymd - definite,2017-12-24T15:03:05Z,156085,6,"Incomer 1 - Uncontrolled$2726, Incomer 2 - Uncontrolled$2725, Kitchen Appliances & Laundry$2722, Microwave$2721, Oven$2724, Workshop$2723"
